option,year,employmentChange,lowEnd,highEnd
2025_13_2_3,2024,-0.414,0.014698055687957144,-1.0527875962183466
2025_14_0_1,2024,-0.533,0.012996242136615831,-1.3489091913784732
2025_14_0_2,2024,-0.551,0.01357691057413339,-1.3909192764569678
2025_14_0_3,2024,-0.556,0.013735598227982874,-1.402111055959694
2025_14_1_1,2024,-0.559,0.015544539418594759,-1.413446953519441
2025_14_1_2,2024,-0.578,0.016207033833704945,-1.4584604933126841
2025_14_1_3,2024,-0.583,0.016387905980952463,-1.4712861837185267
2025_14_2_1,2024,-0.62,0.021068697248212986,-1.562725902789183
2025_14_2_2,2024,-0.64,0.02174638225181341,-1.6116196539764112
2025_14_2_3,2024,-0.646,0.02192244776728414,-1.6230790541869544
2025_15_0_1,2024,-0.827,0.02754075063011459,-2.10627774817588
2025_15_0_2,2024,-0.851,0.028315411971001972,-2.169862675935384
2025_15_0_3,2024,-0.857,0.028513527145587424,-2.187430435537276
2025_15_1_1,2024,-0.858,0.02843210088744286,-2.186689886223006
2025_15_1_2,2024,-0.883,0.029228322437081025,-2.2401804470775066
2025_15_1_3,2024,-0.889,0.029431976224507307,-2.254195944275109
2025_15_2_1,2024,-0.93,0.03048975883085876,-2.342149015790854
2025_15_2_2,2024,-0.956,0.03132684728171159,-2.401012001340942
2025_15_2_3,2024,-0.963,0.03154091072689568,-2.4155495884689793
2026_10_0_1,2024,-0.017,4.8717853789418486e-5,-0.05859641434680397
2026_10_0_2,2024,-0.018,6.380785640241285e-5,-0.06179738922481177
2026_10_0_3,2024,-0.019,6.585880829999403e-5,-0.06267152684202966
2026_10_1_1,2024,-0.028,9.795176894388919e-4,-0.08549766355783259
2026_10_1_2,2024,-0.029,0.001040476391520075,-0.09042721473051152
2026_10_1_3,2024,-0.03,0.0010567755095123703,-0.09175648378818534
2026_10_2_1,2024,-0.055,0.0018882969361424973,-0.14916839618121375
2026_10_2_2,2024,-0.057,0.0019744643810041687,-0.15447592806118868
2026_10_2_3,2024,-0.057,0.001997269872374455,-0.15611446299925716
2026_11_0_1,2024,-0.051,6.331310288695148e-4,-0.1525063575707896
2026_11_0_2,2024,-0.053,6.867392456358224e-4,-0.15961099380301197
2026_11_0_3,2024,-0.054,7.04766741165735e-4,-0.1616498760089871
2026_11_1_1,2024,-0.064,0.0022198160646517257,-0.18410930109881643
2026_11_1_2,2024,-0.067,0.0023464863758965466,-0.19368625646013649
2026_11_1_3,2024,-0.068,0.00237978938158825,-0.19590492746379154
2026_11_2_1,2024,-0.094,0.003429694288371446,-0.2516612904476508
2026_11_2_2,2024,-0.098,0.0035754780665792985,-0.26327829959458066
2026_11_2_3,2024,-0.099,0.0036122570186078577,-0.2664172175644087
2026_12_0_1,2024,-0.11,0.0022149426262347473,-0.3034133241565038
2026_12_0_2,2024,-0.115,0.002369505090652367,-0.3151624839945018
2026_12_0_3,2024,-0.116,0.0024292420842518905,-0.3180375803071103
2026_12_1_1,2024,-0.125,0.004618367438383234,-0.3403562336974441
2026_12_1_2,2024,-0.131,0.004838693125091165,-0.3527608054569178
2026_12_1_3,2024,-0.133,0.004895455767120247,-0.3557743740052657
2026_12_2_1,2024,-0.16,0.004958082883753333,-0.4219476170513821
2026_12_2_2,2024,-0.167,0.00502594358784537,-0.43844963965916817
2026_12_2_3,2024,-0.168,0.005046008217394685,-0.4426394897401394
2026_13_0_1,2024,-0.201,0.0050016227328012275,-0.5258586944371496
2026_13_0_2,2024,-0.209,0.005320660044797045,-0.544574231510183
2026_13_0_3,2024,-0.212,0.005408828802889679,-0.5488595283901869
2026_13_1_1,2024,-0.22,0.007894921124795942,-0.5678140304953843
2026_13_1_2,2024,-0.229,0.008166316142531315,-0.5916043489694288
2026_13_1_3,2024,-0.231,0.008235168946714489,-0.5977133237007283
2026_13_2_1,2024,-0.259,0.008162228380920919,-0.6741379847421604
2026_13_2_2,2024,-0.269,0.008356949157071952,-0.6978443346410634
2026_13_2_3,2024,-0.272,0.008409888644711701,-0.7032519404752077
2026_14_0_1,2024,-0.323,0.005200122840975417,-0.8453514467429816
2026_14_0_2,2024,-0.334,0.005374335054617508,-0.8768125489410985
2026_14_0_3,2024,-0.337,0.0054178514392632686,-0.8836014228162236
2026_14_1_1,2024,-0.345,0.006376776841311914,-0.907113724860382
2026_14_1_2,2024,-0.357,0.0066764302918318474,-0.9389295967459328
2026_14_1_3,2024,-0.36,0.006754749217275944,-0.9471197102659678
2026_14_2_1,2024,-0.39,0.01355950274757376,-1.0015838623408773
2026_14_2_2,2024,-0.403,0.01396593242592122,-1.0349156678846614
2026_14_2_3,2024,-0.407,0.014068958113638369,-1.0433077475272206
2026_15_0_1,2024,-0.521,0.012090863794562397,-1.3243330166557175
2026_15_0_2,2024,-0.537,0.01261151330804304,-1.3655108298553693
2026_15_0_3,2024,-0.541,0.012748096745718387,-1.3748616625071355
2026_15_1_1,2024,-0.546,0.014272024449123968,-1.3883177489364096
2026_15_1_2,2024,-0.562,0.014858414286526182,-1.4290258913625733
2026_15_1_3,2024,-0.566,0.015012062422896759,-1.4401460473752334
2026_15_2_1,2024,-0.599,0.019953236877051236,-1.516402290498128
2026_15_2_2,2024,-0.616,0.020487644569287967,-1.5572111609393713
2026_15_2_3,2024,-0.621,0.02061874117033352,-1.5700910076819459
2027_10_0_1,2024,-0.011,1.6044752468101897e-7,-0.04089126451038933
2027_10_0_2,2024,-0.012,4.6156802550099964e-6,-0.04373860368413165
2027_10_0_3,2024,-0.012,7.781306975421217e-6,-0.04429307894930526
2027_10_1_1,2024,-0.02,6.977971384204181e-4,-0.06219945452533467
2027_10_1_2,2024,-0.021,7.410823882394844e-4,-0.06575358889201198
2027_10_1_3,2024,-0.021,7.525525630604103e-4,-0.06668695919252746
2027_10_2_1,2024,-0.043,0.0016871430212996494,-0.11865592698988428
2027_10_2_2,2024,-0.044,0.001748564582369496,-0.12277162389021012
2027_10_2_3,2024,-0.045,0.0017645554032167739,-0.12403986895474339
2027_11_0_1,2024,-0.03,2.9945385964459377e-4,-0.09934974967354349
2027_11_0_2,2024,-0.032,3.1657085203460266e-4,-0.10417353645631501
2027_11_0_3,2024,-0.033,3.212149023268711e-4,-0.10552038632945134
2027_11_1_1,2024,-0.041,0.0014602735476926057,-0.12716832959692043
2027_11_1_2,2024,-0.044,0.001543638330063018,-0.13401467123551664
2027_11_1_3,2024,-0.044,0.0015656672586716542,-0.1356916806128307
2027_11_2_1,2024,-0.067,0.00246252603880889,-0.1848638534457365
2027_11_2_2,2024,-0.07,0.002569678882600845,-0.19085786993798934
2027_11_2_3,2024,-0.071,0.002596021685555606,-0.19283261107256616
2027_12_0_1,2024,-0.069,0.0012178068352083154,-0.20252338633414585
2027_12_0_2,2024,-0.073,0.0012745406359657451,-0.21073637189837505
2027_12_0_3,2024,-0.074,0.0012891263295343614,-0.21244770521051237
2027_12_1_1,2024,-0.083,0.0028465119782426834,-0.23109616577032935
2027_12_1_2,2024,-0.086,0.0029839504869103688,-0.24066996825936254
2027_12_1_3,2024,-0.087,0.0030191931127493284,-0.24301415182533406
2027_12_2_1,2024,-0.111,0.0036648119825330493,-0.29250057935509277
2027_12_2_2,2024,-0.116,0.0037079628793561968,-0.3037032100778697
2027_12_2_3,2024,-0.117,0.0037183702204340923,-0.3065351284467255
2027_13_0_1,2024,-0.132,0.0034651183761500665,-0.3612649049992653
2027_13_0_2,2024,-0.138,0.0036706147584026666,-0.37245576315970863
2027_13_0_3,2024,-0.139,0.0037305702234685847,-0.3754131816993652
2027_13_1_1,2024,-0.148,0.005460922880929275,-0.3970743576496707
2027_13_1_2,2024,-0.154,0.005679680270522893,-0.4106452697856584
2027_13_1_3,2024,-0.155,0.005733802762183802,-0.41417443606488064
2027_13_2_1,2024,-0.18,0.006451908157874122,-0.47093070065707066
2027_13_2_2,2024,-0.187,0.006669249771330569,-0.48771978121015497
2027_13_2_3,2024,-0.189,0.006722422592957061,-0.4920104781991559
2027_14_0_1,2024,-0.217,0.004773012456999935,-0.5647178649568163
2027_14_0_2,2024,-0.226,0.005113619973690821,-0.5840636855166916
2027_14_0_3,2024,-0.228,0.005206945180365299,-0.5889211315405299
2027_14_1_1,2024,-0.235,0.00833305051945367,-0.6068212219498462
2027_14_1_2,2024,-0.244,0.008587038599242557,-0.6261932304262828
2027_14_1_3,2024,-0.246,0.008649586960159893,-0.6311275307187832
2027_14_2_1,2024,-0.272,0.007885640515820013,-0.7044724731026846
2027_14_2_2,2024,-0.282,0.008081314270672244,-0.7269160251044366
2027_14_2_3,2024,-0.285,0.00813275555399494,-0.7314582712762627
2027_15_0_1,2024,-0.333,0.005439711812937007,-0.8712293520928817
2027_15_0_2,2024,-0.344,0.005619809722458835,-0.898975799364581
2027_15_0_3,2024,-0.347,0.0056640846586132635,-0.9052406676253044
2027_15_1_1,2024,-0.354,0.005734310742534337,-0.9288763810800443
2027_15_1_2,2024,-0.365,0.0059227704918911874,-0.9548212096835529
2027_15_1_3,2024,-0.368,0.005969079246020748,-0.9619079909764124
2027_15_2_1,2024,-0.395,0.01321351239273499,-1.026195290574703
2027_15_2_2,2024,-0.408,0.013611460178186685,-1.0577559432035553
2027_15_2_3,2024,-0.411,0.013713626526516098,-1.0651639877851975
rtw,2024,-0.958,-0.006302388628007859,-2.652148946621691
rtw_ap,2024,-0.617,0.020482179091629027,-1.5571516652950264
2025_10_0_1,2025,-0.036,1.8862888380670486e-4,-0.12568727910434205
2025_10_0_2,2025,-0.039,2.0137850461578763e-4,-0.13226737841337727
2025_10_0_3,2025,-0.04,2.0522571713401145e-4,-0.13455347792606173
2025_10_1_1,2025,-0.051,0.0019111921813573902,-0.16277878909625632
2025_10_1_2,2025,-0.055,0.002022069470833341,-0.1713896986190268
2025_10_1_3,2025,-0.056,0.0020553190073868024,-0.173819415836993
2025_10_2_1,2025,-0.091,0.0036165979637423715,-0.25334598756341276
2025_10_2_2,2025,-0.095,0.003743331018291098,-0.26499969663671
2025_10_2_3,2025,-0.096,0.0037811057729433043,-0.268283812889513
2025_11_0_1,2025,-0.114,0.0018040037201301894,-0.3338570206190064
2025_11_0_2,2025,-0.12,0.0018838928507532832,-0.3503383362142834
2025_11_0_3,2025,-0.121,0.001906969414543537,-0.3547525506140115
2025_11_1_1,2025,-0.133,0.004777515960792652,-0.3714371867839934
2025_11_1_2,2025,-0.14,0.005026488746555644,-0.3893562411203088
2025_11_1_3,2025,-0.141,0.005098471638651772,-0.3943704974325376
2025_11_2_1,2025,-0.181,0.007119932639450734,-0.48060411885688153
2025_11_2_2,2025,-0.188,0.007433774098880141,-0.4995314716104641
2025_11_2_3,2025,-0.191,0.007518090450717591,-0.5046182112614301
2025_12_0_1,2025,-0.252,-3.163412750040652e-4,-0.7736894165664328
2025_12_0_2,2025,-0.263,0.005136373165021187,-0.7018412627282493
2025_12_0_3,2025,-0.265,0.005236737704419607,-0.7091676913158883
2025_12_1_1,2025,-0.275,0.010710945609801686,-0.7371370174446663
2025_12_1_2,2025,-0.287,0.01116721424083103,-0.7664759754999729
2025_12_1_3,2025,-0.29,0.011288402991480229,-0.7742259765243842
2025_12_2_1,2025,-0.333,0.012441252549588314,-0.8616166166373467
2025_12_2_2,2025,-0.346,0.012739150918783531,-0.8930096658877162
2025_12_2_3,2025,-0.349,0.012823519560344625,-0.9025285904305256
2025_13_0_1,2025,-0.468,0.007118768944937591,-1.210922372127425
2025_13_0_2,2025,-0.487,0.0073791986120359575,-1.2532887097499168
2025_13_0_3,2025,-0.492,0.0074476344086549014,-1.2653983895921872
2025_13_1_1,2025,-0.496,0.007501532384889969,-1.2856542307710896
2025_13_1_2,2025,-0.516,0.007773158806394592,-1.3278375544387018
2025_13_1_3,2025,-0.521,0.00784454810176433,-1.339084382182507
2025_13_2_1,2025,-0.565,0.020708822188888972,-1.4323844980024114
2025_13_2_2,2025,-0.586,0.021340005175830682,-1.4783062473998316
2025_13_2_3,2025,-0.592,0.021514864580103828,-1.4901985780478824
2025_14_0_1,2025,-0.785,0.02100202426891735,-1.9502314544966477
2025_14_0_2,2025,-0.811,0.02194038879681261,-2.0076619695019664
2025_14_0_3,2025,-0.818,0.022196829229538518,-2.026230160366243
2025_14_1_1,2025,-0.817,0.02495179854461119,-2.022244701342083
2025_14_1_2,2025,-0.845,0.02601522195894441,-2.0851871531214834
2025_14_1_3,2025,-0.852,0.02630555448401444,-2.1018649358663226
2025_14_2_1,2025,-0.9,0.032320557864987665,-2.2332540539544357
2025_14_2_2,2025,-0.929,0.033196800294958625,-2.3048645559098944
2025_14_2_3,2025,-0.937,0.03342326548866545,-2.3228659070142
2025_15_0_1,2025,-1.198,0.042255180382194946,-3.006114611015267
2025_15_0_2,2025,-1.233,0.04331729813082127,-3.0998063320952154
2025_15_0_3,2025,-1.242,0.04358915090551611,-3.124183826976953
2025_15_1_1,2025,-1.236,0.04334500307244722,-3.108059521404534
2025_15_1_2,2025,-1.272,0.04442976543598539,-3.2038865457861623
2025_15_1_3,2025,-1.281,0.04470736787050877,-3.2288116520163963
2025_15_2_1,2025,-1.333,0.046112308177920246,-3.337900536205598
2025_15_2_2,2025,-1.37,0.047244206744245495,-3.4178444899238265
2025_15_2_3,2025,-1.38,0.047533847652548276,-3.437550617548791
2026_10_0_1,2025,-0.021,6.96551692103821e-5,-0.07880236470745161
2026_10_0_2,2025,-0.022,8.23473316030574e-5,-0.08298545864930632
2026_10_0_3,2025,-0.022,8.444230462589108e-5,-0.08404677598378807
2026_10_1_1,2025,-0.033,0.001227370758836356,-0.10772052449449572
2026_10_1_2,2025,-0.035,0.0013057313749386735,-0.11308778237072113
2026_10_1_3,2025,-0.036,0.0013276067525652183,-0.11475714215727133
2026_10_2_1,2025,-0.066,0.0026404777661771317,-0.1866212841823221
2026_10_2_2,2025,-0.068,0.0027609689971751184,-0.19403126364114978
2026_10_2_3,2025,-0.069,0.0027928587872591932,-0.1958195302217181
2026_11_0_1,2025,-0.069,7.128406376637853e-4,-0.20769312387724448
2026_11_0_2,2025,-0.072,7.731979944844516e-4,-0.21842814222535756
2026_11_0_3,2025,-0.073,7.934951064929559e-4,-0.22116846858094164
2026_11_1_1,2025,-0.084,0.0027371534793816706,-0.24550869909185488
2026_11_1_2,2025,-0.089,0.0028732399308507373,-0.2568132129841085
2026_11_1_3,2025,-0.09,0.0029169112124483236,-0.2603182441607113
2026_11_2_1,2025,-0.121,0.00478010582640761,-0.32779932361014535
2026_11_2_2,2025,-0.127,0.005004314305561879,-0.34138125798271474
2026_11_2_3,2025,-0.128,0.00506306784204037,-0.3450945122493614
2026_12_0_1,2025,-0.152,0.0023970895356304894,-0.4209522212981727
2026_12_0_2,2025,-0.159,0.0024986731603150857,-0.43859576416264445
2026_12_0_3,2025,-0.161,0.002561232069431217,-0.4427880728926797
2026_12_1_1,2025,-0.171,0.006191306456426028,-0.46125942485810667
2026_12_1_2,2025,-0.179,0.006517017269716335,-0.4788750337123275
2026_12_1_3,2025,-0.181,0.006606508100420701,-0.4838881946278915
2026_12_2_1,2025,-0.215,0.007427128986489774,-0.5710466073647703
2026_12_2_2,2025,-0.223,0.007528783237582896,-0.5948751484247494
2026_12_2_3,2025,-0.225,0.007558839732244819,-0.6000607491628034
2026_13_0_1,2025,-0.281,0.004254783416406347,-0.7558831655187376
2026_13_0_2,2025,-0.292,0.004403727586722255,-0.7830883423620268
2026_13_0_3,2025,-0.295,0.004454516450429591,-0.7902626736326905
2026_13_1_1,2025,-0.303,0.012048133909968223,-0.8166105742997665
2026_13_1_2,2025,-0.315,0.01251739007602459,-0.8455279947593468
2026_13_1_3,2025,-0.319,0.012643364401344804,-0.8529873764219293
2026_13_2_1,2025,-0.355,0.011567307253059796,-0.9231320441773393
2026_13_2_2,2025,-0.368,0.011843260698758303,-0.9524965856313025
2026_13_2_3,2025,-0.372,0.011918285225244227,-0.960097032495683
2026_14_0_1,2025,-0.474,0.007191089330627334,-1.2304426476850758
2026_14_0_2,2025,-0.491,0.007432002022326675,-1.2657073752672576
2026_14_0_3,2025,-0.495,0.007492179487148817,-1.274361079598213
2026_14_1_1,2025,-0.5,0.00755274178871908,-1.2823275269825536
2026_14_1_2,2025,-0.517,0.007803663947969739,-1.3201655432685915
2026_14_1_3,2025,-0.522,0.007866330524117468,-1.3297743046286132
2026_14_2_1,2025,-0.56,0.01871848128877482,-1.4051614277166673
2026_14_2_2,2025,-0.579,0.019266346839412113,-1.4535301745615863
2026_14_2_3,2025,-0.584,0.01941005601349526,-1.4657476918423396
2026_15_0_1,2025,-0.756,0.018389099566297643,-1.882377207111008
2026_15_0_2,2025,-0.779,0.019180959925095647,-1.9414206189168983
2026_15_0_3,2025,-0.785,0.019388690859559462,-1.9543059319889666
2026_15_1_1,2025,-0.786,0.021720689378357555,-1.9623340409877195
2026_15_1_2,2025,-0.81,0.022613119990303493,-2.026876253032128
2026_15_1_3,2025,-0.816,0.02284695811576114,-2.0427387732703033
2026_15_2_1,2025,-0.857,0.030963360624041824,-2.133555238684588
2026_15_2_2,2025,-0.883,0.031792652542789054,-2.193404261753331
2026_15_2_3,2025,-0.889,0.03199608777286083,-2.2094049794101993
2027_10_0_1,2025,-0.013,2.1770815483413802e-7,-0.05422061057903471
2027_10_0_2,2025,-0.014,1.8481516251844007e-6,-0.05716950962795778
2027_10_0_3,2025,-0.014,3.2463669093258935e-6,-0.05792232784006501
2027_10_1_1,2025,-0.023,8.436478830170679e-4,-0.07827076455548292
2027_10_1_2,2025,-0.025,8.926905511171984e-4,-0.08301617626820583
2027_10_1_3,2025,-0.025,9.069078000487951e-4,-0.08433983582674187
2027_10_2_1,2025,-0.051,0.001965208834846361,-0.14499328637657827
2027_10_2_2,2025,-0.053,0.002054302709873959,-0.15005310783737727
2027_10_2_3,2025,-0.053,0.002076845710115157,-0.15133231290276344
2027_11_0_1,2025,-0.041,2.233910662600536e-4,-0.1329191101607772
2027_11_0_2,2025,-0.043,2.4139418078614102e-4,-0.14009730391052244
2027_11_0_3,2025,-0.044,2.4625660885738875e-4,-0.14203368568787647
2027_11_1_1,2025,-0.054,0.0018040506968776007,-0.16658027601233472
2027_11_1_2,2025,-0.057,0.0018967489329220165,-0.17419800199125704
2027_11_1_3,2025,-0.057,0.0019251697681064966,-0.1763117011893318
2027_11_2_1,2025,-0.084,0.0033122032125280643,-0.2353516804222587
2027_11_2_2,2025,-0.088,0.003471057744144825,-0.2451670442683924
2027_11_2_3,2025,-0.089,0.0035118961249534213,-0.24770370386391613
2027_12_0_1,2025,-0.094,0.0015076271978952112,-0.2809950875424344
2027_12_0_2,2025,-0.099,0.0015978037579750955,-0.29195389593949533
2027_12_0_3,2025,-0.1,0.0016160888368019074,-0.2953376125672954
2027_12_1_1,2025,-0.11,0.0035125112292288233,-0.31333033010423855
2027_12_1_2,2025,-0.115,0.0037133144673654472,-0.3258917092075051
2027_12_1_3,2025,-0.117,0.0037665496198291083,-0.329091839542885
2027_12_2_1,2025,-0.146,0.005532667766832962,-0.3891667805085831
2027_12_2_2,2025,-0.152,0.005597811511478316,-0.4032981544559711
2027_12_2_3,2025,-0.153,0.005613523193494893,-0.4069569662760444
2027_13_0_1,2025,-0.186,0.003796993742083955,-0.5044638874370267
2027_13_0_2,2025,-0.194,0.004166027815337982,-0.5209576912030557
2027_13_0_3,2025,-0.196,0.00428627549867957,-0.5258861753764946
2027_13_1_1,2025,-0.205,0.007693285526666737,-0.5442926957326756
2027_13_1_2,2025,-0.213,0.008101406014987014,-0.5623710332919764
2027_13_1_3,2025,-0.215,0.008219309724956016,-0.5671082663212134
2027_13_2_1,2025,-0.246,0.006758040217486006,-0.6489480242372919
2027_13_2_2,2025,-0.255,0.0068669734618106056,-0.6700702095165346
2027_13_2_3,2025,-0.257,0.006897360344243664,-0.6764885205001142
2027_14_0_1,2025,-0.302,0.004925225201227962,-0.8080563586892716
2027_14_0_2,2025,-0.314,0.005276694789888551,-0.8403654795099721
2027_14_0_3,2025,-0.317,0.005372996164327422,-0.8477996015151578
2027_14_1_1,2025,-0.324,0.012835433052062903,-0.8697695677542262
2027_14_1_2,2025,-0.336,0.013342297203652632,-0.8954148261910198
2027_14_1_3,2025,-0.339,0.013466324200183096,-0.902099619254145
2027_14_2_1,2025,-0.371,0.01078409700184395,-0.9900927648105251
2027_14_2_2,2025,-0.384,0.011051692861534504,-1.0205263567681424
2027_14_2_3,2025,-0.388,0.011122041971177324,-1.0278259860001038
2027_15_0_1,2025,-0.491,0.0075245736047949985,-1.2671952865416998
2027_15_0_2,2025,-0.507,0.007773697092006914,-1.3128571733446708
2027_15_0_3,2025,-0.511,0.007834941148199243,-1.3239591685838368
2027_15_1_1,2025,-0.516,0.007875202204984439,-1.3263591516742823
2027_15_1_2,2025,-0.533,0.00813402295961797,-1.3640356304166026
2027_15_1_3,2025,-0.537,0.008197620978456761,-1.373026448559823
2027_15_2_1,2025,-0.571,0.01684399961883196,-1.4436249658489382
2027_15_2_2,2025,-0.589,0.01735128580794159,-1.488236037505571
2027_15_2_3,2025,-0.593,0.017481522938022482,-1.4970536289638219
rtw,2025,-1.343,-0.008402836622982609,-3.7080692498242067
rtw_ap,2025,-0.875,0.03157211382125547,-2.176532170416337
2025_10_0_1,2026,-0.025,6.0033160947907575e-5,-0.10132732149746924
2025_10_0_2,2026,-0.036,1.1337235809623094e-4,-0.13473194774388075
2025_10_0_3,2026,-0.04,1.3031466234358842e-4,-0.14656746981665789
2025_10_1_1,2026,-0.039,0.0012448218098268194,-0.13218164834982954
2025_10_1_2,2026,-0.052,0.0016115239104844419,-0.17302675796726075
2025_10_1_3,2026,-0.056,0.0017302869798867253,-0.184336947627123
2025_10_2_1,2026,-0.077,0.0026732627826299865,-0.22092973548763922
2025_10_2_2,2026,-0.092,0.003168429695392525,-0.26344553802985693
2025_10_2_3,2026,-0.097,0.0033147919042493894,-0.274260987718782
2025_11_0_1,2026,-0.086,7.16628263339992e-4,-0.267875045676319
2025_11_0_2,2026,-0.114,0.00131276253130455,-0.35018566804291784
2025_11_0_3,2026,-0.122,0.0014992057458383798,-0.37445447782329955
2025_11_1_1,2026,-0.104,0.003029864006140175,-0.3149734658998011
2025_11_1_2,2026,-0.134,0.003946043356098967,-0.39694692518392466
2025_11_1_3,2026,-0.143,0.004215516247520707,-0.4200677350665919
2025_11_2_1,2026,-0.149,0.005051052301564461,-0.40931247174298163
2025_11_2_2,2026,-0.183,0.006174437333112782,-0.499179233975867
2025_11_2_3,2026,-0.192,0.00648999116079207,-0.5238071547397007
2025_12_0_1,2026,-0.201,-1.7820485582629886e-4,-0.6331859820023636
2025_12_0_2,2026,-0.253,0.00375842722734766,-0.7051432682666252
2025_12_0_3,2026,-0.267,0.003952906987240259,-0.7354464514416448
2025_12_1_1,2026,-0.224,0.007386528323717335,-0.6170313422426764
2025_12_1_2,2026,-0.277,0.009222965320788505,-0.7554255888602773
2025_12_1_3,2026,-0.291,0.009725399336381809,-0.8021243832460286
2025_12_2_1,2026,-0.278,0.009448392457614866,-0.7466789122122378
2025_12_2_2,2026,-0.336,0.01128542230397441,-0.901408341827057
2025_12_2_3,2026,-0.352,0.011832151284962962,-0.9445480687970972
2025_13_0_1,2026,-0.377,0.005620733869672835,-1.0396528188150542
2025_13_0_2,2026,-0.47,0.006902163873729457,-1.259690373499855
2025_13_0_3,2026,-0.495,0.00724944036644418,-1.3204223944950824
2025_13_1_1,2026,-0.403,0.006612886187965552,-1.1064790472047707
2025_13_1_2,2026,-0.498,0.007279451978606697,-1.3303092128207141
2025_13_1_3,2026,-0.524,0.007634039550440891,-1.3864134550772165
2025_13_2_1,2026,-0.468,0.014662911583604832,-1.2453214454609673
2025_13_2_2,2026,-0.569,0.017296734353531674,-1.4798724544788564
2025_13_2_3,2026,-0.596,0.018234440781203936,-1.5341891636863003
2025_14_0_1,2026,-0.658,0.009485196925383925,-1.6977755856033045
2025_14_0_2,2026,-0.791,0.01155918229673172,-2.06671641279921
2025_14_0_3,2026,-0.827,0.012737748069758869,-2.150288220155123
2025_14_1_1,2026,-0.689,0.009898794352798335,-1.7985908192523485
2025_14_1_2,2026,-0.825,0.01504882612727516,-2.1436443895883652
2025_14_1_3,2026,-0.862,0.01636036381616363,-2.236574475373072
2025_14_2_1,2026,-0.768,0.02307294150648137,-1.9794870759722165
2025_14_2_2,2026,-0.909,0.02928230534805514,-2.3436979332310988
2025_14_2_3,2026,-0.948,0.030370944182344945,-2.432672034635951
2025_15_0_1,2026,-1.035,0.027747784353208155,-2.6603523897654324
2025_15_0_2,2026,-1.209,0.038392380418246906,-3.09553192909699
2025_15_0_3,2026,-1.257,0.03975435705004607,-3.1952787288747504
2025_15_1_1,2026,-1.072,0.03319323078606394,-2.7264039940004023
2025_15_1_2,2026,-1.249,0.03947510487343763,-3.1673220930009323
2025_15_1_3,2026,-1.297,0.04085361801941501,-3.289693878218354
2025_15_2_1,2026,-1.164,0.03678990869100631,-2.942181680640805
2025_15_2_2,2026,-1.348,0.042180783120067844,-3.4199726862671795
2025_15_2_3,2026,-1.398,0.043601969234320144,-3.5568630210167727
2026_10_0_1,2026,-0.025,5.739719400400837e-5,-0.0991717607082645
2026_10_0_2,2026,-0.026,6.227077673481178e-5,-0.10407624372980177
2026_10_0_3,2026,-0.027,6.376867816243864e-5,-0.10539621197401548
2026_10_1_1,2026,-0.039,0.0012774431365924909,-0.1294272218749454
2026_10_1_2,2026,-0.041,0.001349714428842912,-0.13836909259813707
2026_10_1_3,2026,-0.042,0.0013702277416139724,-0.14030898878421966
2026_10_2_1,2026,-0.077,0.0027047268110224924,-0.21951769852759928
2026_10_2_2,2026,-0.08,0.0028197594141935937,-0.22781246117292941
2026_10_2_3,2026,-0.081,0.002851638208737256,-0.22955369073058196
2026_11_0_1,2026,-0.085,6.691983913412014e-4,-0.2662868638049314
2026_11_0_2,2026,-0.09,7.258604893696914e-4,-0.2813419869915078
2026_11_0_3,2026,-0.091,7.449149511768613e-4,-0.28418916626847945
2026_11_1_1,2026,-0.103,0.0029599690646075465,-0.31010513691298325
2026_11_1_2,2026,-0.108,0.0031075999672616826,-0.32606608448403207
2026_11_1_3,2026,-0.11,0.003155091693340218,-0.3302115501621205
2026_11_2_1,2026,-0.148,0.005101275387841473,-0.40779270959830266
2026_11_2_2,2026,-0.154,0.005326351579095357,-0.42431388615858534
2026_11_2_3,2026,-0.156,0.0053855067375106645,-0.42854522282893803
2026_12_0_1,2026,-0.198,0.003001323854130139,-0.5680834031370108
2026_12_0_2,2026,-0.207,0.0031296815624944313,-0.5918740004815737
2026_12_0_3,2026,-0.209,0.003161678146034126,-0.5975621331254586
2026_12_1_1,2026,-0.22,0.007211284028276751,-0.6119628321291581
2026_12_1_2,2026,-0.229,0.007596782311404703,-0.6366641308502456
2026_12_1_3,2026,-0.232,0.00770028444108078,-0.6428136534020994
2026_12_2_1,2026,-0.274,0.009494518333539561,-0.7332461835499992
2026_12_2_2,2026,-0.285,0.009873345335732933,-0.7598713766610922
2026_12_2_3,2026,-0.288,0.009974141853630113,-0.7671725627984283
2026_13_0_1,2026,-0.372,0.005552053829215266,-1.0205174230212166
2026_13_0_2,2026,-0.387,0.005773503824680942,-1.055448071521303
2026_13_0_3,2026,-0.391,0.005830346274730657,-1.0657442805981407
2026_13_1_1,2026,-0.398,0.013106378372985072,-1.097605582761607
2026_13_1_2,2026,-0.414,0.013758099294171716,-1.129839252049932
2026_13_1_3,2026,-0.418,0.013935603723761075,-1.137595955589632
2026_13_2_1,2026,-0.462,0.013820038853055603,-1.2306463164646178
2026_13_2_2,2026,-0.48,0.014149734196816708,-1.272588466375234
2026_13_2_3,2026,-0.485,0.014239369740187734,-1.2833614518821923
2026_14_0_1,2026,-0.647,0.009348083670799184,-1.689630118587678
2026_14_0_2,2026,-0.669,0.009666128596659093,-1.7417617102257401
